ownerId	ownerName	teamName	appearanceRank	playerId	playerName	seasons	appearances	leagueApps	cupApps	goals	assists	saves	tackles	interceptions	clearances	blocks	averageRating	yellowCards	redCards
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	6	legend-mbappe	姆巴佩	13	159	137	22	52	27	0	91	4	24	2	6.7	3	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	7	s4-dlc-20260731-012	瓦拉内	11	155	132	23	2	8	0	1218	82	66	20	6.62	22	2
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	8	ydl-x-player-9	刘祖豪	11	150	126	24	17	12	0	1041	55	115	6	6.71	16	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	9	s4-dlc-20260731-036	博格巴	11	135	109	26	16	35	0	303	74	43	16	6.74	13	3
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	10	s4-fc26-241637	楚阿梅尼	7	133	98	35	7	19	0	161	100	67	16	6.62	19	2
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	11	s4-fc26-271421	杜埃	12	119	105	14	23	16	0	236	12	20	2	6.59	7	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	12	s4-fc26-264652	巴尔科拉	11	117	93	24	56	16	0	139	22	29	6	6.96	4	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	13	s4-fc26-226851	帕瓦尔	12	89	78	11	0	8	0	397	8	21	4	6.32	19	2
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	14	s4-retired-claude-makelele	马克莱莱	10	80	71	9	1	7	0	266	12	14	7	6.59	8	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	15	s4-fc26-257289	埃基蒂克	7	74	74	0	27	16	0	23	0	0	0	6.8	3	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	16	s4-fc26-247827	奥利赛	8	72	72	0	10	11	0	275	0	0	0	6.63	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	17	s4-fc26-178509	吉鲁	7	57	56	1	18	16	0	31	1	1	0	6.82	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	18	legend-zidane	齐达内	5	45	38	7	7	12	0	154	25	10	0	6.85	1	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	19	s4-retired-thierry-henry	亨利	7	44	35	9	16	6	0	21	0	13	2	6.68	1	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	20	s4-retired-philipp-lahm	拉姆	6	39	39	0	2	8	5	57	0	0	0	6.25	4	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	21	s4-fc26-237086	金玟哉	5	36	36	0	1	2	6	33	0	0	0	6.06	4	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	22	legend-pele	贝利	7	35	35	0	8	1	0	19	0	0	0	6.32	5	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	23	s4-fc26-239093	克洛斯	6	33	29	4	4	2	0	268	0	0	0	6.63	7	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	24	s4-fc26-200458	迪涅	8	33	33	0	3	1	0	102	0	0	0	6.42	3	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	25	s4-fc26-243715	萨利巴	4	31	18	13	0	0	0	288	6	32	8	6.67	10	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	26	s4-fc26-220814	卢卡斯	5	26	26	0	2	4	0	82	0	0	0	6.25	6	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	27	s4-fc26-251752	舍瓦利耶	7	24	23	1	0	0	92	47	2	0	0	6.67	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	28	s4-fc26-262621	马马尔达什维利	2	23	23	0	0	0	56	11	0	0	0	6.15	2	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	29	s4-fc26-226271	法比安卢伊斯	2	22	22	0	1	3	0	14	0	0	0	6.16	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	30	s4-retired-patrick-vieira	维埃拉	7	22	15	7	0	3	0	65	4	4	1	6.55	5	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	31	s4-fc26-165153	本泽马	4	21	21	0	4	3	0	5	0	0	0	6.6	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	32	s4-retired-yaya-toure	亚亚图雷	4	21	21	0	1	3	0	49	0	0	0	6.28	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	33	s4-fc26-167495	诺伊尔	4	21	21	0	0	0	125	112	0	0	0	7.22	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	34	s4-dlc3-20260808-033	巴特兹	2	17	10	7	0	0	60	28	21	13	0	7.14	3	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	35	s4-fc26-227647	米特尔施泰特	1	15	15	0	1	2	0	13	0	0	0	6.17	2	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	36	s4-dlc3-20260808-001	埃弗拉	2	15	6	9	0	1	0	20	17	42	4	6.9	5	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	37	s4-dlc3-20260808-004	利利安图拉姆	2	15	7	8	0	1	0	11	21	49	10	7.05	3	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	38	legend-messi	梅西	1	14	14	0	4	0	0	4	0	0	0	6.29	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	39	s4-fc26-220651	安赫尔	3	13	13	0	1	0	0	68	0	0	0	6.45	0	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	40	s4-fc26-231521	帕拉西奥斯	1	13	13	0	1	1	0	14	0	0	0	6.16	2	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	41	s4-retired-rio-ferdinand	费迪南德	3	13	13	0	0	0	0	95	0	0	0	6.32	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	42	s4-fc26-216267	罗伯逊	2	13	13	0	0	0	19	8	0	0	0	6.02	1	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	43	s4-fc26-204525	伊尼戈马丁内斯	2	12	12	0	0	0	0	205	0	0	0	6.38	0	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	44	s4-fc26-257279	巴埃纳	1	11	11	0	0	0	4	8	0	0	0	6.05	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	45	s4-fc26-210514	坎赛洛	1	10	10	0	0	1	0	13	0	0	0	6.17	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	46	s4-fc26-192883	姆希塔良	2	9	9	0	1	1	0	2	0	0	0	6.07	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	47	s4-fc26-193698	鲍曼	2	9	9	0	0	0	18	5	0	0	0	6.18	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	48	s4-fc26-236496	贡多齐	3	9	9	0	0	0	0	1	0	0	0	5.72	4	1
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	49	legend-cristiano-ronaldo	C罗	1	8	4	4	1	3	0	10	0	0	0	6.79	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	50	s4-dlc2-20260803-025	鲁德·克罗尔	1	7	3	4	0	0	0	77	0	0	0	6.5	1	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	51	s4-fc26-202126	凯恩	2	6	6	0	1	1	0	5	0	0	0	6.2	1	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	52	s4-fc26-244675	桑塞特	1	6	6	0	1	0	0	4	0	0	0	6.17	1	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	53	s4-fc26-207865	马尔基尼奥斯	1	6	6	0	0	1	0	8	0	0	0	6.17	1	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	54	s4-dlc-20260731-029	盖德·穆勒	1	5	5	0	4	3	0	6	0	0	0	7.44	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	55	s4-retired-kaka	卡卡	1	5	5	0	1	1	0	0	0	0	0	6.76	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	56	s4-fc26-248243	卡马文加	2	5	5	0	1	2	0	13	0	0	0	6.6	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	57	s4-retired-gennaro-gattuso	加图索	3	5	5	0	0	0	0	11	0	0	0	6.2	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	58	s4-retired-roberto-carlos	罗伯特卡洛斯	1	5	5	0	0	0	0	4	0	0	0	6.1	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	59	s4-fc26-219683	托利索	1	5	5	0	0	0	0	2	0	0	0	6	1	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	60	s4-fc26-236632	内雷斯	1	4	4	0	1	1	0	2	0	0	0	6.4	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	61	s4-dlc-20260731-017	儒利奥·塞萨尔	1	4	0	4	0	0	11	35	0	0	0	6.83	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	62	s4-fc26-183898	迪马利亚	1	3	3	0	2	0	0	2	0	0	0	6.6	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	63	s4-retired-marco-van-basten	范巴斯滕	1	3	3	0	0	0	0	0	0	0	0	5.97	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	64	s4-fc26-256790	穆西亚拉	1	3	3	0	0	0	0	22	0	0	0	6.5	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	65	s4-fc26-231936	本杰明怀特	1	2	2	0	2	1	0	3	0	0	0	7.25	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	66	s4-retired-gianluigi-buffon	布冯	1	2	2	0	0	0	2	29	0	0	0	6.6	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	67	s4-dlc3-20260808-023	阿内尔卡	1	1	1	0	0	0	0	0	1	0	0	6.6	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	68	s4-fc26-188567	奥巴梅扬	1	1	1	0	0	0	0	0	0	0	0	6	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	69	s4-retired-paolo-maldini	保罗马尔蒂尼	1	1	1	0	0	0	0	0	2	0	0	6.7	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	70	s4-dlc2-20260803-054	查拉纳	1	1	1	0	0	0	0	0	0	0	0	6.5	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	71	s4-dlc3-20260808-003	利扎拉祖	1	1	1	0	0	0	0	0	0	0	0	6.5	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	72	s4-fc26-236401	马兹拉维	1	1	1	0	0	0	0	2	0	0	0	6.2	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	73	s4-fc26-257534	帕尔默	1	1	1	0	0	0	0	1	0	0	0	6.1	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	74	s4-fc26-247819	施罗德贝克	1	1	1	0	0	0	0	19	0	0	0	6.5	0	0
P-A9C66353D3	ZH	利雅得胜利足球俱乐部	75	s4-fc26-230872	斯韦拉尔	1	1	1	0	0	0	1	1	0	0	0	6.1	0	0
